LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,timestamp,hresult,kb_package,session_id,param_count,has_failure,has_warning,has_hresult,event_class
135,2005-12-04,05:15:16,Error,mod_jk,mod_jk child workerEnv in error state 6,E135,mod_jk child workerEnv in error state <*>,2005-12-04 05:15:16,,,,1,True,False,False,FAILURE
136,2005-12-04,06:01:00,Info,jk2_init,jk2_init() Found child 32347 in scoreboard slot 6,E136,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:01:00,,,,2,False,False,False,INIT
137,2005-12-04,06:01:00,Info,jk2_init,jk2_init() Found child 32348 in scoreboard slot 7,E137,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:01:00,,,,2,False,False,False,INIT
138,2005-12-04,06:01:21,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E138,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:01:21,,,,0,False,False,False,INIT
139,2005-12-04,06:01:21,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E139,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:01:21,,,,0,False,False,False,INIT
140,2005-12-04,06:01:30,Error,mod_jk,mod_jk child workerEnv in error state 6,E140,mod_jk child workerEnv in error state <*>,2005-12-04 06:01:30,,,,1,True,False,False,FAILURE
141,2005-12-04,06:01:42,Info,jk2_init,jk2_init() Found child 32352 in scoreboard slot 9,E141,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:01:42,,,,2,False,False,False,INIT
142,2005-12-04,06:01:42,Info,jk2_init,jk2_init() Found child 32353 in scoreboard slot 10,E142,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:01:42,,,,2,False,False,False,INIT
143,2005-12-04,06:01:42,Info,jk2_init,jk2_init() Found child 32354 in scoreboard slot 6,E143,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:01:42,,,,2,False,False,False,INIT
144,2005-12-04,06:02:01,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E144,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:02:01,,,,0,False,False,False,INIT
145,2005-12-04,06:02:02,Error,mod_jk,mod_jk child workerEnv in error state 7,E145,mod_jk child workerEnv in error state <*>,2005-12-04 06:02:02,,,,1,True,False,False,FAILURE
146,2005-12-04,06:02:05,Info,jk2_init,jk2_init() Found child 32359 in scoreboard slot 9,E146,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:02:05,,,,2,False,False,False,INIT
147,2005-12-04,06:02:05,Info,jk2_init,jk2_init() Found child 32360 in scoreboard slot 11,E147,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:02:05,,,,2,False,False,False,INIT
148,2005-12-04,06:02:05,Info,jk2_init,jk2_init() Found child 32358 in scoreboard slot 8,E148,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:02:05,,,,2,False,False,False,INIT
149,2005-12-04,06:02:05,Info,jk2_init,jk2_init() Found child 32355 in scoreboard slot 7,E149,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:02:05,,,,2,False,False,False,INIT
150,2005-12-04,06:02:07,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E150,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:02:07,,,,0,False,False,False,INIT
151,2005-12-04,06:02:07,Error,mod_jk,mod_jk child workerEnv in error state 7,E151,mod_jk child workerEnv in error state <*>,2005-12-04 06:02:07,,,,1,True,False,False,FAILURE
152,2005-12-04,06:02:07,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E152,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:02:07,,,,0,False,False,False,INIT
153,2005-12-04,06:02:07,Error,mod_jk,mod_jk child workerEnv in error state 6,E153,mod_jk child workerEnv in error state <*>,2005-12-04 06:02:07,,,,1,True,False,False,FAILURE
154,2005-12-04,06:02:07,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E154,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:02:07,,,,0,False,False,False,INIT
155,2005-12-04,06:02:07,Error,mod_jk,mod_jk child workerEnv in error state 6,E155,mod_jk child workerEnv in error state <*>,2005-12-04 06:02:07,,,,1,True,False,False,FAILURE
156,2005-12-04,06:02:07,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E156,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:02:07,,,,0,False,False,False,INIT
157,2005-12-04,06:02:07,Error,mod_jk,mod_jk child workerEnv in error state 6,E157,mod_jk child workerEnv in error state <*>,2005-12-04 06:02:07,,,,1,True,False,False,FAILURE
158,2005-12-04,06:06:00,Info,jk2_init,jk2_init() Found child 32388 in scoreboard slot 8,E158,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:06:00,,,,2,False,False,False,INIT
159,2005-12-04,06:06:00,Info,jk2_init,jk2_init() Found child 32387 in scoreboard slot 7,E159,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:06:00,,,,2,False,False,False,INIT
160,2005-12-04,06:06:00,Info,jk2_init,jk2_init() Found child 32386 in scoreboard slot 6,E160,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:06:00,,,,2,False,False,False,INIT
161,2005-12-04,06:06:10,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E161,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:06:10,,,,0,False,False,False,INIT
162,2005-12-04,06:06:11,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E162,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:06:11,,,,0,False,False,False,INIT
163,2005-12-04,06:06:12,Error,mod_jk,mod_jk child workerEnv in error state 6,E163,mod_jk child workerEnv in error state <*>,2005-12-04 06:06:12,,,,1,True,False,False,FAILURE
164,2005-12-04,06:06:12,Error,mod_jk,mod_jk child workerEnv in error state 6,E164,mod_jk child workerEnv in error state <*>,2005-12-04 06:06:12,,,,1,True,False,False,FAILURE
165,2005-12-04,06:06:20,Info,jk2_init,jk2_init() Found child 32389 in scoreboard slot 9,E165,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:06:20,,,,2,False,False,False,INIT
166,2005-12-04,06:06:24,Info,jk2_init,jk2_init() Found child 32391 in scoreboard slot 10,E166,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:06:24,,,,2,False,False,False,INIT
167,2005-12-04,06:06:24,Info,jk2_init,jk2_init() Found child 32390 in scoreboard slot 8,E167,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:06:24,,,,2,False,False,False,INIT
168,2005-12-04,06:06:24,Info,jk2_init,jk2_init() Found child 32392 in scoreboard slot 6,E168,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:06:24,,,,2,False,False,False,INIT
169,2005-12-04,06:06:26,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E169,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:06:26,,,,0,False,False,False,INIT
170,2005-12-04,06:06:26,Error,mod_jk,mod_jk child workerEnv in error state 7,E170,mod_jk child workerEnv in error state <*>,2005-12-04 06:06:26,,,,1,True,False,False,FAILURE
171,2005-12-04,06:06:26,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E171,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:06:26,,,,0,False,False,False,INIT
172,2005-12-04,06:06:26,Error,mod_jk,mod_jk child workerEnv in error state 6,E172,mod_jk child workerEnv in error state <*>,2005-12-04 06:06:26,,,,1,True,False,False,FAILURE
173,2005-12-04,06:06:26,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E173,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:06:26,,,,0,False,False,False,INIT
174,2005-12-04,06:06:26,Error,mod_jk,mod_jk child workerEnv in error state 6,E174,mod_jk child workerEnv in error state <*>,2005-12-04 06:06:26,,,,1,True,False,False,FAILURE
175,2005-12-04,06:06:26,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E175,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:06:26,,,,0,False,False,False,INIT
176,2005-12-04,06:06:26,Error,mod_jk,mod_jk child workerEnv in error state 7,E176,mod_jk child workerEnv in error state <*>,2005-12-04 06:06:26,,,,1,True,False,False,FAILURE
177,2005-12-04,06:11:11,Info,jk2_init,jk2_init() Found child 32410 in scoreboard slot 7,E177,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:11:11,,,,2,False,False,False,INIT
178,2005-12-04,06:11:11,Info,jk2_init,jk2_init() Found child 32411 in scoreboard slot 9,E178,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:11:11,,,,2,False,False,False,INIT
179,2005-12-04,06:12:31,Info,jk2_init,jk2_init() Found child 32423 in scoreboard slot 9,E179,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:12:31,,,,2,False,False,False,INIT
180,2005-12-04,06:12:31,Info,jk2_init,jk2_init() Found child 32422 in scoreboard slot 8,E180,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:12:31,,,,2,False,False,False,INIT
181,2005-12-04,06:12:31,Info,jk2_init,jk2_init() Found child 32419 in scoreboard slot 6,E181,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:12:31,,,,2,False,False,False,INIT
182,2005-12-04,06:12:31,Info,jk2_init,jk2_init() Found child 32421 in scoreboard slot 11,E182,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:12:31,,,,2,False,False,False,INIT
183,2005-12-04,06:12:31,Info,jk2_init,jk2_init() Found child 32420 in scoreboard slot 7,E183,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:12:31,,,,2,False,False,False,INIT
184,2005-12-04,06:12:31,Info,jk2_init,jk2_init() Found child 32424 in scoreboard slot 10,E184,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:12:31,,,,2,False,False,False,INIT
185,2005-12-04,06:12:37,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E185,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:12:37,,,,0,False,False,False,INIT
186,2005-12-04,06:12:37,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E186,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:12:37,,,,0,False,False,False,INIT
187,2005-12-04,06:12:37,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E187,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:12:37,,,,0,False,False,False,INIT
188,2005-12-04,06:12:37,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E188,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:12:37,,,,0,False,False,False,INIT
189,2005-12-04,06:12:37,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E189,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:12:37,,,,0,False,False,False,INIT
190,2005-12-04,06:12:40,Error,mod_jk,mod_jk child workerEnv in error state 6,E190,mod_jk child workerEnv in error state <*>,2005-12-04 06:12:40,,,,1,True,False,False,FAILURE
191,2005-12-04,06:12:40,Error,mod_jk,mod_jk child workerEnv in error state 6,E191,mod_jk child workerEnv in error state <*>,2005-12-04 06:12:40,,,,1,True,False,False,FAILURE
192,2005-12-04,06:12:40,Error,mod_jk,mod_jk child workerEnv in error state 6,E192,mod_jk child workerEnv in error state <*>,2005-12-04 06:12:40,,,,1,True,False,False,FAILURE
193,2005-12-04,06:12:40,Error,mod_jk,mod_jk child workerEnv in error state 7,E193,mod_jk child workerEnv in error state <*>,2005-12-04 06:12:40,,,,1,True,False,False,FAILURE
194,2005-12-04,06:12:40,Error,mod_jk,mod_jk child workerEnv in error state 7,E194,mod_jk child workerEnv in error state <*>,2005-12-04 06:12:40,,,,1,True,False,False,FAILURE
195,2005-12-04,06:12:59,Info,jk2_init,jk2_init() Found child 32425 in scoreboard slot 6,E195,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:12:59,,,,2,False,False,False,INIT
196,2005-12-04,06:13:01,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E196,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:13:01,,,,0,False,False,False,INIT
197,2005-12-04,06:13:01,Error,mod_jk,mod_jk child workerEnv in error state 6,E197,mod_jk child workerEnv in error state <*>,2005-12-04 06:13:01,,,,1,True,False,False,FAILURE
198,2005-12-04,06:16:10,Info,jk2_init,jk2_init() Found child 32432 in scoreboard slot 7,E198,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:16:10,,,,2,False,False,False,INIT
199,2005-12-04,06:16:10,Info,jk2_init,jk2_init() Found child 32434 in scoreboard slot 9,E199,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:16:10,,,,2,False,False,False,INIT
200,2005-12-04,06:16:10,Info,jk2_init,jk2_init() Found child 32433 in scoreboard slot 8,E200,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:16:10,,,,2,False,False,False,INIT
201,2005-12-04,06:16:21,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E201,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:16:21,,,,0,False,False,False,INIT
202,2005-12-04,06:16:21,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E202,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:16:21,,,,0,False,False,False,INIT
203,2005-12-04,06:16:23,Error,mod_jk,mod_jk child workerEnv in error state 6,E203,mod_jk child workerEnv in error state <*>,2005-12-04 06:16:23,,,,1,True,False,False,FAILURE
204,2005-12-04,06:16:23,Error,mod_jk,mod_jk child workerEnv in error state 7,E204,mod_jk child workerEnv in error state <*>,2005-12-04 06:16:23,,,,1,True,False,False,FAILURE
205,2005-12-04,06:16:21,Info,jk2_init,jk2_init() Found child 32435 in scoreboard slot 10,E205,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:16:21,,,,2,False,False,False,INIT
206,2005-12-04,06:16:21,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E206,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:16:21,,,,0,False,False,False,INIT
207,2005-12-04,06:16:23,Error,mod_jk,mod_jk child workerEnv in error state 6,E207,mod_jk child workerEnv in error state <*>,2005-12-04 06:16:23,,,,1,True,False,False,FAILURE
208,2005-12-04,06:16:37,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E208,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:16:37,,,,0,False,False,False,INIT
209,2005-12-04,06:16:39,Error,mod_jk,mod_jk child workerEnv in error state 6,E209,mod_jk child workerEnv in error state <*>,2005-12-04 06:16:39,,,,1,True,False,False,FAILURE
210,2005-12-04,06:16:51,Info,jk2_init,jk2_init() Found child 32436 in scoreboard slot 6,E210,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:16:51,,,,2,False,False,False,INIT
211,2005-12-04,06:16:51,Info,jk2_init,jk2_init() Found child 32437 in scoreboard slot 7,E211,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:16:51,,,,2,False,False,False,INIT
212,2005-12-04,06:17:02,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E212,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:17:02,,,,0,False,False,False,INIT
213,2005-12-04,06:17:02,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E213,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:17:02,,,,0,False,False,False,INIT
214,2005-12-04,06:17:05,Error,mod_jk,mod_jk child workerEnv in error state 6,E214,mod_jk child workerEnv in error state <*>,2005-12-04 06:17:05,,,,1,True,False,False,FAILURE
215,2005-12-04,06:17:06,Info,jk2_init,jk2_init() Found child 32438 in scoreboard slot 8,E215,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:17:06,,,,2,False,False,False,INIT
216,2005-12-04,06:17:18,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E216,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:17:18,,,,0,False,False,False,INIT
217,2005-12-04,06:17:24,Error,mod_jk,mod_jk child workerEnv in error state 6,E217,mod_jk child workerEnv in error state <*>,2005-12-04 06:17:24,,,,1,True,False,False,FAILURE
218,2005-12-04,06:17:23,Info,jk2_init,jk2_init() Found child 32440 in scoreboard slot 10,E218,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:17:23,,,,2,False,False,False,INIT
219,2005-12-04,06:17:23,Info,jk2_init,jk2_init() Found child 32439 in scoreboard slot 9,E219,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:17:23,,,,2,False,False,False,INIT
220,2005-12-04,06:17:23,Info,jk2_init,jk2_init() Found child 32441 in scoreboard slot 6,E220,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:17:23,,,,2,False,False,False,INIT
221,2005-12-04,06:17:33,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E221,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:17:33,,,,0,False,False,False,INIT
222,2005-12-04,06:17:33,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E222,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:17:33,,,,0,False,False,False,INIT
223,2005-12-04,06:17:35,Error,mod_jk,mod_jk child workerEnv in error state 6,E223,mod_jk child workerEnv in error state <*>,2005-12-04 06:17:35,,,,1,True,False,False,FAILURE
224,2005-12-04,06:17:35,Error,mod_jk,mod_jk child workerEnv in error state 7,E224,mod_jk child workerEnv in error state <*>,2005-12-04 06:17:35,,,,1,True,False,False,FAILURE
225,2005-12-04,06:17:55,Info,jk2_init,jk2_init() Found child 32442 in scoreboard slot 7,E225,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:17:55,,,,2,False,False,False,INIT
226,2005-12-04,06:17:55,Info,jk2_init,jk2_init() Found child 32443 in scoreboard slot 8,E226,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:17:55,,,,2,False,False,False,INIT
227,2005-12-04,06:17:55,Info,jk2_init,jk2_init() Found child 32444 in scoreboard slot 9,E227,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:17:55,,,,2,False,False,False,INIT
228,2005-12-04,06:18:08,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E228,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:18:08,,,,0,False,False,False,INIT
229,2005-12-04,06:18:08,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E229,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:18:08,,,,0,False,False,False,INIT
230,2005-12-04,06:18:11,Error,mod_jk,mod_jk child workerEnv in error state 7,E230,mod_jk child workerEnv in error state <*>,2005-12-04 06:18:11,,,,1,True,False,False,FAILURE
231,2005-12-04,06:18:11,Error,mod_jk,mod_jk child workerEnv in error state 6,E231,mod_jk child workerEnv in error state <*>,2005-12-04 06:18:11,,,,1,True,False,False,FAILURE
232,2005-12-04,06:18:12,Info,jk2_init,jk2_init() Found child 32445 in scoreboard slot 10,E232,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:18:12,,,,2,False,False,False,INIT
233,2005-12-04,06:18:23,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E233,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-04 06:18:23,,,,0,False,False,False,INIT
234,2005-12-04,06:18:31,Error,mod_jk,mod_jk child workerEnv in error state 6,E234,mod_jk child workerEnv in error state <*>,2005-12-04 06:18:31,,,,1,True,False,False,FAILURE
235,2005-12-04,06:18:41,Info,jk2_init,jk2_init() Found child 32447 in scoreboard slot 7,E235,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:18:41,,,,2,False,False,False,INIT
236,2005-12-04,06:18:39,Info,jk2_init,jk2_init() Found child 32446 in scoreboard slot 6,E236,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-04 06:18:39,,,,2,False,False,False,INIT
